subject,game_id,local_index
Greg Rousseau,W13,42.97043147399776
Joe Burrow,W13,44.55086667261567
JaMarr Chase,W13,18.45696228089756
Tee Higgins,W13,18.371863686591663
Trey Hendrickson,W13,19.846756104371927
Evan McPherson,W13,62.6184528216279
Daniel Jones,W13,25.43926766741676
Jonathan Taylor,W13,98.0465941926845
Michael Pittman Jr,W13,71.37991324726495
Quenton Nelson,W13,51.81072303705864
Laiatu Latu,W13,55.37030954472701
Patrick Mahomes,W13,26.886436538141005
Travis Kelce,W13,63.954378363626674
Trent McDuffie,W13,0.0
Xavier Worthy,W13,52.02738453973996
Caleb Williams,W13,32.03605731687017
DJ Moore,W13,36.564889506806615
Keenan Allen,W13,44.29834762762081
Rome Odunze,W13,49.00149130188768
Jaylon Johnson,W13,64.38983522196568
Baker Mayfield,W13,44.060206938986845
Mike Evans,W13,19.3323357583743
Chris Godwin,W13,38.82424848296932
Antoine Winfield Jr,W13,50.18874906684343
Vita Vea,W13,42.90936940529679
Sam Darnold,W13,17.609889127606714
Jaxon Smith-Njigba,W13,33.27395069418123
Tariq Woolen,W13,33.88365913743387
Kenneth Walker III,W13,34.792267487683105
Devon Witherspoon,W13,34.792267487683105
Dak Prescott,W13,66.9022958191516
CeeDee Lamb,W13,25.794323767906548
Quinnen Williams,W13,28.388067883676804
Javonte Williams,W13,56.41534716187594
George Pickens,W13,38.75967313755841
Drake Maye,W13,42.05793537889498
TreVeyon Henderson,W13,59.945527961708855
Stefon Diggs,W13,58.99438359389491
Christian Gonzalez,W13,98.69481976619056
Kayshon Boutte,W13,6.656302219159082
Jalen Hurts,W14,7.683046247575426
Saquon Barkley,W14,5.989657740276023
AJ Brown,W14,35.12834247486231
Quinyon Mitchell,W14,10.264483839579164
Zack Baun,W14,23.647486973003414
Josh Allen,W14,35.15529037969607
James Cook,W14,13.053885931737032
Dalton Kincaid,W14,60.88359872082448
Matt Milano,W14,33.09064555527893
Greg Rousseau,W14,35.593467422119815
Joe Burrow,W14,0.4516830123840593
JaMarr Chase,W14,63.7997408337175
Tee Higgins,W14,6.131381693744971
Trey Hendrickson,W14,17.410716553885205
Evan McPherson,W14,93.86156460266592
Daniel Jones,W14,27.48081832701608
Jonathan Taylor,W14,25.909146921645338
Michael Pittman Jr,W14,39.5504157551625
Quenton Nelson,W14,36.7672925698401
Laiatu Latu,W14,39.64190946142359
Patrick Mahomes,W14,6.0050402889527605
Travis Kelce,W14,9.369507944764242
Chris Jones,W14,41.03450090071431
Trent McDuffie,W14,67.79612751748387
Xavier Worthy,W14,50.64740054475925
Caleb Williams,W14,40.17228087732327
DJ Moore,W14,19.77059735520939
Keenan Allen,W14,42.52620366468524
Rome Odunze,W14,31.842249586302657
Jaylon Johnson,W14,0.0
Baker Mayfield,W14,29.94714319425857
