subject,game_id,local_index
Evan McPherson,W14,95.54033784898671
Daniel Jones,W14,42.57533538524379
Jonathan Taylor,W14,27.444435167353483
Michael Pittman Jr,W14,22.67732538321774
Quenton Nelson,W14,48.0045817043017
Laiatu Latu,W14,50.39794136789381
Patrick Mahomes,W14,16.024176752470474
Travis Kelce,W14,1.213428238912663
Chris Jones,W14,52.01203084653324
Trent McDuffie,W14,50.19483481392285
Xavier Worthy,W14,70.46410840332534
Caleb Williams,W14,41.587890248028124
DJ Moore,W14,30.009764084993506
Keenan Allen,W14,52.79935820511847
Rome Odunze,W14,45.145075458167504
Jaylon Johnson,W14,11.71343160792381
Baker Mayfield,W14,17.678476636520053
Mike Evans,W14,52.244878240270566
Chris Godwin,W14,48.1172954775545
Antoine Winfield Jr,W14,100.0
Vita Vea,W14,39.01157096488641
Sam Darnold,W14,32.42452042525251
Jaxon Smith-Njigba,W14,71.3433957840229
Tariq Woolen,W14,0.0
Kenneth Walker III,W14,40.8095319445614
Devon Witherspoon,W14,41.33912604679878
Dak Prescott,W14,6.360785695899662
CeeDee Lamb,W14,46.71159459276248
Quinnen Williams,W14,40.616872258746355
Javonte Williams,W14,62.23765991037084
George Pickens,W14,24.990493582828424
Jalen Hurts,W15,60.72251263904227
